37.937035873342744,-8.85475087172381
37.93735741693114,-8.854257345265069
37.9376451126337,-8.853935480183283
37.937941268798276,-8.853570699757258
37.93819511598956,-8.85328102118365
37.93848280841314,-8.852894783085505
37.93870280774195,-8.852690935200373
37.93838127003929,-8.851907730168024
37.93815280818523,-8.851478576725642
37.93838973157579,-8.851156711643855
37.938643577218194,-8.850899219578423
37.93844050077441,-8.8505344391524
37.93865203872452,-8.850888490742365
37.93841511617948,-8.851135253971735
37.93818665443064,-8.851403474873225
37.93832203925643,-8.85178971297137
37.938474346887354,-8.852143764561335
37.938567423617535,-8.852390527790705
37.93869434624145,-8.852690935200373
37.93841511617948,-8.852980613773981
37.93826280842583,-8.853205919331232
37.93804280778,-8.853452682560603
37.93787357606585,-8.853656530445734
37.93772972880249,-8.853838920658747
37.93739972519334,-8.854192972248711
37.937222030328535,-8.854418277805964
37.937086643476555,-8.854622125691096
37.936942794673065,-8.85478305823199
