37.931877445307144,-8.844906091690065
37.93197053039096,-8.84479880332947
37.932156700205,-8.84451985359192
37.93238518069604,-8.844208717346193
37.932613660476996,-8.843972682952883
37.93285060172197,-8.843736648559572
37.93307908005639,-8.84403705596924
37.93329063343656,-8.844391107559206
37.93348526200862,-8.844755887985231
37.93373066251717,-8.845109939575197
37.93389990376991,-8.845453262329103
37.93404375852836,-8.845657110214235
37.93430608118672,-8.845506906509401
37.9344583971394,-8.845238685607912
37.9346360986853,-8.844991922378542
37.93444993515032,-8.845238685607912
37.93431454319237,-8.845506906509401
37.934060682599096,-8.845689296722414
37.933925289924204,-8.845474720001222
37.933713738370486,-8.845099210739138
37.9334767999075,-8.844734430313112
37.93330755768068,-8.844380378723146
37.93306215575968,-8.844004869461061
37.932867526067405,-8.843704462051393
37.932605198275525,-8.843961954116823
37.93240210514862,-8.844176530838014
37.93213131343993,-8.844562768936159
37.93197899266546,-8.84478807449341
37.93186052073378,-8.844927549362184
