$GPGGA,130514.00,5151.0301360,N,00430.5374743,E,1,06,6.7,-11.4353,M,47.16,M,,*74
$GPGGA,130515.00,5151.0300924,N,00430.5374759,E,1,06,6.7,-11.4774,M,47.16,M,,*74
$GPGGA,130516.00,5151.0300505,N,00430.5374791,E,1,06,6.7,-11.5232,M,47.16,M,,*7A
$GPGGA,130517.00,5151.0300082,N,00430.5374835,E,1,06,6.7,-11.5680,M,47.16,M,,*7D
$GPGGA,130518.00,5151.0299671,N,00430.5374869,E,1,06,6.7,-11.6040,M,47.16,M,,*79
$GPGGA,130519.00,5151.0299249,N,00430.5374898,E,1,06,6.7,-11.6447,M,47.16,M,,*7A
$GPGGA,130520.00,5151.0298810,N,00430.5374923,E,1,06,6.7,-11.6848,M,47.16,M,,*75
$GPGGA,130521.00,5151.0298385,N,00430.5374902,E,1,06,6.7,-11.7232,M,47.16,M,,*76
$GPGGA,130522.00,5151.0297998,N,00430.5374840,E,1,06,6.7,-11.7592,M,47.16,M,,*76
$GPGGA,130523.00,5151.0297594,N,00430.5374767,E,1,06,6.6,-11.8028,M,47.16,M,,*77
$GPGGA,130524.00,5151.0297233,N,00430.5374692,E,1,06,6.6,-11.8381,M,47.16,M,,*71
$GPGGA,130525.00,5151.0296965,N,00430.5374645,E,1,06,6.6,-11.8711,M,47.16,M,,*7E
$GPGGA,130526.00,5151.0296693,N,00430.5374595,E,1,06,6.6,-11.9084,M,47.16,M,,*7F
$GPGGA,130527.00,5151.0296444,N,00430.5374559,E,1,06,6.6,-11.9342,M,47.16,M,,*7F
$GPGGA,130528.00,5151.0296209,N,00430.5374523,E,1,06,6.6,-11.9592,M,47.16,M,,*79
$GPGGA,130529.00,5151.0295978,N,00430.5374495,E,1,06,6.6,-11.9817,M,47.16,M,,*7A
$GPGGA,130530.00,5151.0295725,N,00430.5374470,E,1,06,6.6,-12.0102,M,47.16,M,,*78
$GPGGA,130531.00,5151.0295469,N,00430.5374420,E,1,06,6.6,-12.0343,M,47.16,M,,*70
$GPGGA,130532.00,5151.0295192,N,00430.5374355,E,1,06,6.6,-12.0728,M,47.16,M,,*7E
$GPGGA,130533.00,5151.0294902,N,00430.5374264,E,1,06,6.6,-12.1040,M,47.16,M,,*74
$GPGGA,130534.00,5151.0294620,N,00430.5374175,E,1,06,6.6,-12.1354,M,47.16,M,,*79
$GPGGA,130535.00,5151.0294330,N,00430.5374092,E,1,06,6.6,-12.1722,M,47.16,M,,*71
$GPGGA,130536.00,5151.0294062,N,00430.5374035,E,1,06,6.6,-12.2107,M,47.16,M,,*79
$GPGGA,130537.00,5151.0293755,N,00430.5373981,E,1,06,6.6,-12.2492,M,47.16,M,,*74
$GPGGA,130538.00,5151.0293397,N,00430.5373950,E,1,06,6.6,-12.2997,M,47.16,M,,*75
$GPGGA,130539.00,5151.0292972,N,00430.5373938,E,1,06,6.6,-12.3372,M,47.16,M,,*7A
$GPGGA,130540.00,5151.0292537,N,00430.5373958,E,1,06,6.6,-12.3665,M,47.16,M,,*7C
$GPGGA,130541.00,5151.0292045,N,00430.5374001,E,1,06,6.6,-12.4058,M,47.16,M,,*70
$GPGGA,130542.00,5151.0291511,N,00430.5374081,E,1,06,6.6,-12.4343,M,47.16,M,,*75
$GPGGA,130543.00,5151.0290965,N,00430.5374213,E,1,06,6.6,-12.4558,M,47.16,M,,*7F
$GPGGA,130544.00,5151.0290434,N,00430.5374397,E,1,06,6.6,-12.4798,M,47.16,M,,*72
$GPGGA,130545.00,5151.0289853,N,00430.5374608,E,1,06,6.6,-12.5042,M,47.16,M,,*74
$GPGGA,130546.00,5151.0289289,N,00430.5374850,E,1,06,6.6,-12.5242,M,47.16,M,,*7B
$GPGGA,130547.00,5151.0288741,N,00430.5375077,E,1,06,6.6,-12.5517,M,47.16,M,,*71
$GPGGA,130548.00,5151.0288202,N,00430.5375265,E,1,06,6.6,-12.5793,M,47.16,M,,*73
$GPGGA,130549.00,5151.0287706,N,00430.5375417,E,1,06,6.6,-12.5966,M,47.16,M,,*7B
$GPGGA,130550.00,5151.0287155,N,00430.5375553,E,1,06,6.6,-12.6375,M,47.16,M,,*79
$GPGGA,130551.00,5151.0286609,N,00430.5375659,E,1,06,6.5,-12.6654,M,47.16,M,,*7B
$GPGGA,130552.00,5151.0286112,N,00430.5375728,E,1,06,6.5,-12.7042,M,47.16,M,,*72
$GPGGA,130553.00,5151.0285688,N,00430.5375768,E,1,06,6.5,-12.7400,M,47.16,M,,*72
$GPGGA,130554.00,5151.0285398,N,00430.5375765,E,1,06,6.5,-12.7621,M,47.16,M,,*7D
$GPGGA,130555.00,5151.0285244,N,00430.5375730,E,1,06,6.5,-12.7876,M,47.16,M,,*70
$GPGGA,130556.00,5151.0285084,N,00430.5375697,E,1,06,6.5,-12.8191,M,47.16,M,,*7E
$GPGGA,130557.00,5151.0284939,N,00430.5375681,E,1,06,6.5,-12.8437,M,47.16,M,,*7F
$GPGGA,130558.00,5151.0284883,N,00430.5375661,E,1,06,6.5,-12.8653,M,47.16,M,,*7E
$GPGGA,130559.00,5151.0284879,N,00430.5375653,E,1,06,6.5,-12.8786,M,47.16,M,,*72
$GPGGA,130600.00,5151.0284921,N,00430.5375675,E,1,06,6.5,-12.9015,M,47.16,M,,*79
$GPGGA,130601.00,5151.0285068,N,00430.5375723,E,1,06,6.5,-12.9029,M,47.16,M,,*70
$GPGGA,130602.00,5151.0285255,N,00430.5375741,E,1,06,6.5,-12.9152,M,47.16,M,,*76
$GPGGA,130603.00,5151.0285452,N,00430.5375747,E,1,06,6.5,-12.9300,M,47.16,M,,*75
$GPGGA,130604.00,5151.0285716,N,00430.5375728,E,1,06,6.5,-12.9319,M,47.16,M,,*70
$GPGGA,130605.00,5151.0286030,N,00430.5375680,E,1,06,6.5,-12.9442,M,47.16,M,,*7B
$GPGGA,130606.00,5151.0286384,N,00430.5375605,E,1,06,6.5,-12.9469,M,47.16,M,,*70
