51.350342940592625,4.268488883972169
51.350543963141725,4.268553256988526
51.35073158339184,4.26870346069336
51.350946005594096,4.268810749053956
51.35112022289456,4.268918037414552
51.3513748469883,4.269068241119386
51.35157586501015,4.2691969871521005
51.35173667879264,4.269261360168458
51.35192429415883,4.269368648529054
51.352165512786506,4.2694973945617685
51.35243353199442,4.2696475982666025
51.35267474794107,4.2696475982666025
51.35275515297439,4.2691969871521005
51.35284895866826,4.268789291381837
51.35284895866826,4.268231391906739
51.352929363395866,4.267802238464356
51.35314377531292,4.267566204071046
51.35341178879821,4.267265796661378
51.35339838816117,4.266622066497804
51.35366640015699,4.2659997940063485
51.35381380608639,4.265677928924561
51.353947811065204,4.2653775215148935
51.35416221821603,4.264883995056153
51.35433642328723,4.264647960662843
51.35455082861937,4.264411926269532
51.35473843246187,4.2640042304992685
51.354899235143975,4.263768196105958
51.35512703797748,4.263381958007813
51.355207438707076,4.263167381286622
51.35503323694793,4.262845516204835
51.354765232948075,4.2627811431884775
51.35447042673739,4.262523651123048
51.35416221821603,4.262351989746095
51.353934410584976,4.262115955352784
51.35361279788325,4.2618799209594735
51.35325098089519,4.26170825958252
51.3528757602598,4.261536598205567
51.352513937451086,4.261322021484376
51.35223251773546,4.261150360107423
51.352111908756775,4.26170825958252
51.35200470050915,4.262115955352784
51.35191089308671,4.262545108795167
51.35176348103484,4.262995719909669
51.35165627197195,4.2634034156799325
51.35154906265818,4.263896942138673
51.351468655508235,4.264369010925294
51.3513614457555,4.264798164367677
51.351214031935854,4.265162944793702
51.35112022289456,4.265549182891847
51.35102641366126,4.265871047973634
51.35090580150762,4.266343116760255
51.350798590437826,4.2669010162353525
51.35059756900587,4.267480373382569
51.35049035721488,4.267930984497071
51.350342940592625,4.26846742630005
